"_id","description"
"60b35f7e59458642809a531c","“Two blue ticks, and one red tick means the government can take action against, while three red ticks will mean that the government has started court proceedings against you.” This is what a new message claims on WhatsApp, though it should be noted that all of the claims made in this viral message are fake. A similar three red ticks message had gone viral last year, and was debunked last year as well.

The message claims WhatsApp has introduced new communication rules and is being shared at a time when the Facebook-owned app has gone to court over the government of India’s new IT rules, which include a traceability clause. While the traceability rules are being challenged, users should note that WhatsApp remains private and end-to-end encrypted meaning no third-party, be it Facebook or WhatsApp or even the government can read your messages.

The viral message, which has the ‘forwarded many times label’ says once the new rules are implemented, all calls will be recorded and social media accounts will also be monitored. It says if a user shares a negative message against the government or on a religious issue, then you will get arrested. Again, all of the claims made are fake and users should not forward this message. 

The fake message even claims that your devices will get “connected to the ministry system.” The viral message also asserts that the Facebook-owned company has implemented a new tick system, allowing users to find out if the messages they are sending are being checked by the government.

It is important to note that WhatsApp has not implemented any new communication rules and there is no such feature as three red tick or three blue ticks. As of now, when a user sends a message, you get one tick, which means the message has been sent, and two ticks mean the message has been delivered. If there are two blue ticks, then it means that the message has been read by the receiver.

Just recently, a fake message was circulated on WhatsApp, saying there is a new rule which allows WhatsApp, Facebook, and Instagram to use your images, messages, files, and other information for their personal gain. All these messages are fake and WhatsApp users are advised to not forward them to everyone.



Can anyone read or access your WhatsApp messages?
The messaging app is end-to-end encrypted, so only the sender and the receiver can access any message they have exchanged. All your chats, photos, videos, voice messages, documents, status updates and calls can’t be accessed by WhatsApp, Facebook, or the government. Only you or the person you are communicating with can check chats.

End-to-end encryption means that your messages are secured with a lock, and only the recipient and you have the special key needed to unlock and read them. You can verify if the messages and calls are end-to-end encrypted by visiting the profile of an individual.

You then need to tap on “Encryption.” Here, you can scan the code or compare the 60-digit numbers with the recipient. If the result is similar, then it means your messages are secured.

The codes that you get are unique to each chat and can be compared between people in each chat. In case you get a “security code changed” notification on WhatsApp, then it means that your contact reinstalled WhatsApp or changed phones."
"60b3602f59458642809a531d","Hitting out at West Bengal Chief Minister Mamata Banerjee for skipping a meeting with Prime Minister Narendra Modi in the state on Cyclone Yaas, BJP president J P Nadda on Friday accused her of ""murder of constitutional ethos and the culture of cooperative federalism"".

Nadda said Modi holds the principle of cooperative federalism ""very sacred"" and has been actively working with all chief ministers irrespective of their party affiliation to give relief to people but unsurprisingly, he he added, Banerjee's tactics and petty politics have once again come to haunt the people of Bengal.

""When PM Narendra Modi stands strong with the citizens of West Bengal in wake of Cyclone Yaas, Mamata ji should also set aside her ego for the welfare of people. Her absence from the PM's meeting is murder of constitutional ethos & the culture of cooperative federalism,"" he tweeted.

"
"60b360f759458642809a531e","""It was the Centre and Prime Minister Modi who from the very first day kept urging people to get vaccinated unlike the chief ministers of opposition states and their leaders who resort to cheap politics during this pandemic by raising doubts over vaccines. And now the same set of people are asking for more vaccines,"" Devendra Fadnavis said.

Senior BJP leader Devendra Fadnavis on Friday said the chief ministers of opposition-ruled states should be grateful to Prime Minister Narendra Modi for his able leadership during the pandemic as unlike them, he led the country from the front and did not pass the buck. Attacking the Congress and other opposition parties and their chief ministers, Fadnavis said first they raised questions on coronavirus vaccine and its efficacy and now seeking the jabs to inoculate the public.

""It was the Centre and Prime Minister Modi who from the very first day kept urging people to get vaccinated unlike the chief ministers of opposition states and their leaders who resort to cheap politics during this pandemic by raising doubts over vaccines. And now the same set of people are asking for more vaccines,"" he said.
Underlining that health is a state subject under the Constitution, the former Maharashtra chief minister said it is unfortunate that during the pandemic the chief ministers of opposition-ruled states shun their responsibility and passed the buck to the Centre

 ""Rather than coming on forefront in handling the pandemic, chief ministers and leaders from opposition parties were busy in criticising Prime Minister.... But Prime Minister Modi without getting into any political slugfest diligently handled the crisis. Chief Ministers especially from opposition parties should be grateful for his able leadership during this crisis and helping them out,"" Fadnavis said. 

Delhi Chief Minister Arvind Kejriwal, West Bengal Chief Minister Mamata Banerjee, Jharkhand Chief Minister Hemant Soren and others have been attacking the Centre for mismanagement of the second wave of COVID-19.
"
"60b3617259458642809a531f","NEW DELHI: Terming West Bengal chief minister Mamata Banerjee and state officers’ absence from Prime Minister Narendra Modi’s review meeting on cyclone Yaas as callous, arrogant and supremely unmindful of the welfare of the people of the state, central government sources on Friday said West Bengal CM’s behaviour was an unprecedented blow to propriety and federalism.
“Today, PM landed at Kalaikunda airbase after conducting an aerial survey in Odisha and West Bengal. When the PM arrived to attend the review meeting, there was no one from the West Bengal Government,” a source said and added, “Both chief minister Mamata Banerjee and the chief secretary of West Bengal were present in the same premises and yet they did not come to receive the PM.”

An official said the prime minister, governor Jagdeep Dhankad and union ministers patiently waited for half an hour for West Bengal representatives to turn up. “Suddenly Mamata Banerjee, in her haughtiness, stormed in and handed over a bunch of papers on the cyclone impact to the PM and said that she is leaving as she has other visits lined up,” sources said.
A government source said if this was not shocking enough, Mamata Banerjee even did not allow officers of the West Bengal government like chief secretary and the home secretary to make a presentation. “The entire presentation was loaded on the screen. However, her pettiness prevented officers from presenting it to the PM,” sources said.

He said the PM took out time to review the damage in WB, but the CM’s politics and pettiness prevented it from happening. “Mamata is only harming the interests of people of WB by this petulant behaviour,” he added.
He said never before in the history of the Indian Republic has a Chief Minister of a state behaved in such an ugly, disrespectful and arrogant manner with High constitutional position holders such as Prime Minister and Governor.
“Mamata Banerjee's arrogance is directed, in her own mind, against the Prime Minister. But actually, she is harming the people of West Bengal by refusing to discuss their issues even during the time of a natural calamity,” the source said.
Referring to Banerjee’s objection to the presence of state leader of opposition Suvendu Adhikari in the review meeting, the government sources said that since Cyclone Yaas is a natural calamity affecting the entire states of Odisha and West Bengal, therefore, it was imperative that the “collective energies of all the elected representatives of people are pooled together” for quick and effective disaster relief.

“Accordingly LoP of both Odisha and West Bengal were invited in the respective meetings with PM. However, since LoP in Odisha is recovering from Covid-19, hence he was unable to attend his meeting,” sources said and added, “The conduct by Mamata Banerjee, even during a natural calamity, is deplorable and reeks of low level petty politics.”
He said Suvendu Adhikari is a duly recognized LoP by Speaker of West Bengal assembly and only after this recognition has he been invited to be part of the meeting.
“Contrast the disdain of Mamata Banrejee for elected representatives of people representing a large section of the people with the statesmanship of PM Modi who got several acts amended so that Leader of Largest Opposition party in Lok Sabha has a say in decision making,” source said.
As per rules, there is no LoP in Lok Sabha since no party could win 20% of the seats. However, to accommodate Congress leaders in Lok Sabha, the Modi government amended several acts - like the selection committee of CBI - so that the opposition leader has a voice.
“Adhir Ranjan Chowdhury, leader of Congress in Lok Sabha, was also contacted to be part of the meeting. He has thanked the PM for the invitation but since he is in Delhi hence is unable to attend,” sources said and asserted that the central government is doing its best to bring everyone on board for collective cause while it is only Mamata Banerjee who is indulging in vendetta politics."
"60b361f559458642809a5320","There is no change, Yediyurappa is our unanimous leader. The centre (central leadership) has already made it clear that there is no change, there is no such discussion.... it is not the subject of discussion in the party,"" Karnataka BJP president Nalin Kumar Kateel said.

""There is no change, Yediyurappa is our unanimous leader. The centre (central leadership) has already made it clear that there is no change, there is no such discussion.... it is not the subject of discussion in the party,"" Kateel said.

Speaking to reporters, he said, speculation about leadership change started ever since the 78-year-old Lingayat strongman took charge as the Chief Minister, and reiterated that ""Yediyurappa has completed two years and will complete the remaining term too.""
Recent activities such as visit by Yogeeshwara and Hubballi-Dharwad West MLA Arvind Bellad to Delhi, reportedly with an intention to meet the high command and express the feeling of some legislators against Yediyurappa's style of functioning and request them to rein in the Chief Minister, has given credibility to such speculation.

Recent activities such as visit by Yogeeshwara and Hubballi-Dharwad West MLA Arvind Bellad to Delhi, reportedly with an intention to meet the high command and express the feeling of some legislators against Yediyurappa's style of functioning and request them to rein in the Chief Minister, has given credibility to such speculation.

Also, citing certain decisions taken by the government, its handling of COVID crisis, and alleged instances of corruption, a few MLAs are said to be pushing for convening a legislature party meeting after June 7, the last day of the lockdown."
"60b3628159458642809a5321","​​The state sent the letter on Thursday night to set the record right close on the heels of Chief Minister Hemant Soren trashing the centre's vaccine wastage data for Jharkhand. ""If wastage figures are rectified on the basis of data attached with the letter sent by us to the centre, the wastage figure will come below 4.63 per cent,"" A Dodde, state's nodal office for vaccination told.

At loggerheads with the Centre over vaccine wastage data, the Jharkhand government has shot off a letter to the union government seeking rectification of wastage figures, saying CoWIN portal till May 27 erroneously showed state's wastage data at ""38.45 per cent"", a top official said on Friday. 
The state sent the letter on Thursday night to set the record right close on the heels of Chief Minister Hemant Soren trashing the centre's vaccine wastage data for Jharkhand. ""If wastage figures are rectified on the basis of data attached with the letter sent by us to the centre, the wastage figure will come below 4.63 per cent,"" A Dodde, state's nodal office for vaccination told.The state sent the letter on Thursday night to set the record right close on the heels of Chief Minister Hemant Soren trashing the centre's vaccine wastage data for Jharkhand. ""If wastage figures are rectified on the basis of data attached with the letter sent by us to the centre, the wastage figure will come below 4.63 per cent,"" A Dodde, state's nodal office for vaccination told.


 in a statement on May 25 had said despite urging states repeatedly to keep vaccine wastage below 1 per cent, many states such as Jharkhand (37.3 pc) were reporting much higher wastage than the national average (6.3 pc). In return, Jharkhand had contested, saying it is wrong to project vaccine wastage proportion is as high as 37.3 per cent in the state whereas the fact remained that it is much below the national average and currently stands at 4.63 per cent. 

Chief minister Soren had lashed out at the centre, saying how can one imagine that Jharkhand will allow its ""suraksha kavach"" (protective gear) to go waste? CoWIN portal developed by the central government for the vaccination programme displays the vaccine wastage data for Jharkhand at 38.45 per cent till May 27. 

A review at state level assessed that human errors and typo by certain vaccinators in the course of data entry on CoWIN portal combined with certain glitches during wastage calculation on CoWIN software resulted in portrayal of higher wastage than actual, the letter mentioned. "
"60b3631e59458642809a5322","It appears that the national flag has been used for decoration. The white portion in the centre appears to have been reduced and the green portion added to it, which is not in tune with provisions of the Indian Flag Code specified by the Ministry of Home Affairs,"" Patel wrote in the letter.

The state government termed the lockdown “Mahamari Alert/Surkshit Haryana (Epidemic Alert/Safe Haryana)”.

Addressing a virtual press conference, Chief Minister Manohar Lal Khattar said even though the COVID-19 situation has improved in the state, it has been decided to extend the “Mahamari Alert/Surkshit Haryana” lockdown till 5 am on June 7 with some more relaxations.

He said shops which were earlier allowed to open as per odd-even basis from 7 am to 12 pm will now be open from 9 am to 3 pm.

Read |Three in Haryana administered Covid antibodies cocktail
“We had received representations from market associations after which we decided to change the timings. However, the shops will continue to open as per teh odd-even system,” Khattar said.

Malls will now be allowed to open from 10 am to 6 pm, subject to certain conditions, he said.

Number of visitors allowed inside a mall will depend on the size of the structure, the chief minister added.

“For example, in a 1,000 square feet mall, 40 people will be allowed at a time, and if it has an area of 2,000 square feet, the number of people allowed at a given time will be 80,” he said.

Those allowed entry can stay inside for a limited duration, and entry of others will be permitted based on how many are inside the mall at a particular time, Khattar added.

“Mall operators will have to come out with a mechanism for this, and they will have to take necessary permission from deputy commissioners concerned,” he said.



Colleges, industrial training institutes and schools will remain closed till June 15 as already announced, the chief minister said.

The daily “corona curfew” timing in the state will continue to be from 10 pm to 5 am, he added."
"60b363ae59458642809a5323","Gandhi's choice of words like ""nautanki"" for the prime minister at a time when Modi is working to curb COVID-19 is part of the toolkit's script, the minister alleged, referring to a controversial document about targeting the government. The BJP has claimed that the Congress is behind it, a charge the opposition party has rejected. It has instead blamed the BJP and sought police probe into the matter.


Solicitor General Tushar Mehta, appearing for the Centre, however, had taken strong exceptions to the project being dubbed as “Auschwitz” and said “one can criticise and be venomous” about it but such terms should not be used in courtrooms.

Countering the petitioners’ claims, the Centre’s law officer had said one of the petitioners had been opposed to the project long before it got the go-ahead from the Supreme Court in January this year.

He said the petitioners were not concerned with the health and safety of workers at other construction sites in the city.

“Public interest is very selective (in the instant case) about the health of workmen,” he had added and urged the court to dismiss the plea.

He had said the petitioners cannot decide what is the safe timeline for completing the project and the company has to finish it by November so that the Republic Day parade can be held on the Rajpath.



The project entails construction activities on Rajpath and the surrounding lawns from India Gate to Rashtrapati Bhawan, the petition, filed through advocates Gautam Khazanchi and Pradyuman Kaistha, had said.

The project envisages building a new Parliament House, a new residential complex to house offices and the Prime Minister and the Vice-President. It will also have new office buildings and a Central Secretariat to accommodate various ministries’ offices.
"
"60b3642859458642809a5324","Since pandemic shut down educational institutions last year, this is the first year that the conduct of the Class 12 Board exams has come into question. Last year, for the first time in the history of CBSE, the country’s biggest school Board, Classs 10 and 12 exams were disrupted. However, it was partial. However, this time the uncertainty is greater. None of the national schools boards have conducted exams yet. The same is true for the states. The delay in exams is likely to have a spillover effect, with the higher education admission calendar likely to be completely disrupted. The Sunday Express brings snapshots of four Class 12 students, across school Boards, as they share their uncertainties, fears

BJP carrying out relief work amid Covid, opposition has gone into quarantine: Nadda
Karnataka: Covid-19 crisis exposes healthcare woes in rural district next to Bengaluru
50 people have died due to black fungus in Haryana, 650 more receiving treatment: CM Khattar
Indian student gets 10-year UAE Golden Visa
Indian-American nurse practitioner gets 20 years jail in USD 52 million healthcare fraud
What’s it like to start a job amid a pandemic
End of Netanyahu era could be in the cards in Israeli political drama
Princess Diana’s voice coach recalls the moment she was ‘able to stand her ground’
Vijay’s next project to be helmed by director Vamsi Paidipally?
Allu Sirish, Anu Emmanuel’s next film titled Prema Kadanta, see the first look"
"60b364a859458642809a5325","The Congress on Saturday asked for a police case to be registered against Lok Sabha member Tejasvi Surya and his uncle, BJP MLA Ravi Subramanya, for allegedly “seeking commission” for “arranging Covid-19 vaccines” at a private hospital in Karnataka, after a couple of audio clips went viral. Congress also demanded a suo-motu FIR against the BJP MLA for “taking commission” for vaccines.

In one such audio, a social worker named Venkatesh is heard questioning why each dose of vaccine was priced at Rs 900 when a voice from the other side, purported to be of a staff member of a private hospital located in south Bengaluru, says that the hospital had to pay Rs 700 to (Basavanagudi) MLA Ravi Subramanya who “arranged the vaccines” for them.

Surya has been promoting the vaccination drive at a private hospital, situated in Kumaraswamy Layout. One such tweet from his account, dated May 25 read, “Vaccination drive for B’luru South, led by Vasavi Hospital. 15,000 COVISHIELD (1st dosage only) are made available for 18+ in the 1st phase. Vaccination only with prior registration. No walk-ins. Register on https://vasavi-vaccination.in&#8221;


However, MLA Subramanya denied allegations that surfaced against him terming them “baseless” and as “part of a political conspiracy” against him. “Certain miscreants have used my name in an allegation about COVID Vaccine charges through an audio recording…It is a shame that these miscreants have indulged in such transgression, when the world is working towards a common good to help each other during the pandemic. The couple who have colluded should be chastened so that the public is not misguided, with a false claim,” he said in a series of tweets.

The MLA also visited the private hospital where he was seen visibly upset as he lashed out at the staff for “bringing him a bad name.” Later, he told reporters that he was only working with the local municipal body BBMP to vaccinate frontline workers in his constituency. “I will file a criminal case against the person who falsely claimed I was supplying vaccines,” he said.

 Ravi Subramanya
Meanwhile, a statement issued by the private hospital clarified that the MLA had “no connection” with the “independent” vaccination drive being organised. “The vaccines are procured by the hospital and arcs administered to people by charging the government prescribed rate.”

Later, Venkatesh shared a written complaint with the media stating the “vested interest” is evident in the “advertisement given by Surya” promoting the drive at the hospital. Citing the purported audio clip, he mentioned, “..wherein the hospital representative mentions that the vaccine can be procured from the office of the MLA of Girinagar Mr. Ravi Subramanyam and from Vasavi Hospital…The advertisement of Tejasvi Surya also showcases the name of Vasavi Hospital (sic).”



However, neither Girinagar nor Basavanagudi police stations chose to confirm any such complaint reaching them. “We have not received any complaint by name Venkatesh in it yet. However, a complaint that came to me directly airing allegations against the hospital’s vaccination programme has been forwarded to Kumaraswamy Layout police station,” DCP (South) Harish Pandey told Indianexpress.com.

Earlier this month, Surya, Subramanya, and two other MLAs — Satish Reddy (Bommanahalli) and Uday Garudachar (Chickpet) ‘raided’ a Covid-19 war room in Bengaluru South, tasked with allotting beds, alleging irregularities in the allotment of beds through the centralised system run by the BJP.

However, as the Central Crime Branch probe into the matter continues, an accused named M Babu (34) — with links to MLA Reddy’s personal assistant — has also been arrested. This comes at a time when Surya’s action of reading out names of 17 people with Muslim names seeking clarification on the ‘cash for beds scam’ is still being criticised, and voiced as his attempts to “communalise” the issue by many including leaders from the Opposition."
"60b364d359458642809a5326","The three-member committee of the Congress, constituted by the AICC president Sonia Gandhi to look into internal feud in Punjab unit of the party, will start meeting MLAs and other Punjab Congress leaders from Monday. This decision was taken during the first meeting of the committee that was held in Delhi on Saturday.

The first batch of 25 party leaders, including MLAs, have been asked to come to Delhi to appear before the committee on Monday. The meetings with Punjab leaders will continue for next 2-3 days till the time all leaders are heard.

The committee is led by Leader of Opposition in Rajya Sabha, Mallikarjun Kharge, with former Delhi MP, J P Agarwal, and general secretary in charge of Punjab, Harish Rawat, as members.

“We will meet them individually and listen to them. After listening to their issues, we will sort out the matter,” Rawat said after the meeting. The committee will also meet Chief Minister Amarinder Singh and PPCC chief Sunil Jakhar.

Rawat added, “We will also meet Captain sahib, Jakhar sahib, Sidhu ji, Randhawa ji, Channi ji and Partap Bajwa ji. We may come to Chandigarh also to hold these meetings.”

He reiterated that there would be no change in the government and the party organisation in Punjab.

“Nobody has demanded any change in the leadership. Then why even talk about it,” Rawat said.


On Navjot Sidhu’s tirade against the CM, he said, “Sidhu is a strong pillar of the party and the CM is a father figure. Both are senior leaders.”"
"60b3651d59458642809a5327","This has turned out to be the year in which Narendra Modi ran out of luck and leadership. Could this be the reason why the second anniversary of his second term went almost unnoticed last week? Usually, it is an occasion in which his ministers, party men and ‘bhakts’ raise their voices in praise of his ‘great’ leadership. Usually, departments of the Government of India compete to place huge advertisements plastered with pictures of the leader and words of effusive praise in the media. This time on May 26 these advertisements were conspicuously absent. There are reports that a hefty document has been produced to commemorate the seven years of Modi’s rule but if it was released online last week, it was done quietly. Leaks to newspapers say that it praises Modi for his ‘strong and sensitive leadership during Covid’. If this is true, it will sound like mockery.

As a former ‘Modi bhakt’ I wanted this to be a fair mid-term assessment, so I thought long and hard but was unable to come up with shining achievements. The Prime Minister said last week while virtually addressing Buddhists on Buddha Purnima that historians would look back on our pandemic years as a time that was ‘pre-Covid and post-Covid’. It was this measure that I used to analyse his second term. In his pre-Covid months Modi travelled to countries far and near. Most memorably there was ‘Howdy Modi’ in Houston which he may have hoped would match that magnificent event organised in 2014 by the Indian diaspora in New York. Donald Trump came to Howdy Modi and the crowd was huge, but spontaneity was missing.

In between foreign travels in those first few months Modi gave priority to implementing what some think of as the Hindutva agenda. Article 370 was abrogated, triple ‘talaq’ was made a criminal offence and then came that amendment to the Citizenship Act that specified that except for Muslims, refugees of other faiths would be on a fast track to get Indian citizenship. The amendment may have gone through quietly if the Home Minister had not made it into an election issue and warned, in menacing tones, that the next step was a National Register of Citizens. Indian Muslims saw this as a signal that they could lose their citizenship if they were unable to give proof of it and took to the streets in protest in cities across India. The Prime Minister had to personally assure Muslims that his government had no immediate plans for a citizens register.

This assurance came too late and tensions between Hindus and Muslims were so high that Delhi saw communal riots for the first time in 30 years at exactly the moment when there was a State banquet for Donald Trump in Rashtrapati Bhawan. Modi’s supporters blamed the riots not on ugly speeches by BJP leaders but on an a ‘jihadist’ conspiracy. Student leaders remain in jail under preventive detention for having ‘masterminded’ the protests. BJP leaders who believe that the only way to win elections is by dividing Hindus and Muslims hoped the riots would help them win elections in Delhi. This did not happen.

Tensions were still high when Covid arrived in March last year. Its first wave was gentle and caused few deaths. It caused terrible suffering for migrant workers who were forced to walk hundreds of kilometres to their homes because the Prime Minister’s decision to close India down at four hours’ notice left them jobless and homeless and bereft of public transport. But, when the death toll was remarkably low and our fragile health system held up, Modi took full credit for having shown decisive and exemplary leadership. In a speech this January to the World Economic Forum, he said India had defeated Covid in a way that should inspire other countries.

He was so sure that this was true that he allowed hundreds of thousands of pilgrims to gather for the Kumbh Mela in Haridwar. Then off he went along with the Home Minister and the BJP president to campaign in West Bengal. The business of governing India was left mostly in the hands of bureaucrats, and they chose to ignore the early warnings of a second wave. The catastrophe that resulted is such recent history that it does not need elucidating. What does need to be said is that in the worst crisis that India has faced in decades, the Prime Minister has failed to lead. Once he recovered from the shock of losing in Bengal and returned home to confront the death and devastation, he took to appearing in his virtual incarnation to offer tears and sympathy. But to this day, there is no certainty that India will manage to get the 200 crore vaccinations we need this year for our adult population, or how we are going to get the same amount next year when boosters will be needed.

Last week farmers marked May 26 as a Black Day because it coincidentally was exactly six months since their agitation began against Modi’s three farm laws. The last thing we need is for the protests on Delhi’s borders to begin again. Modi has so far failed to satisfy farmers that the laws will benefit them. All in all, it can be said that this has without question been the worst year of Modi’s political career. There is nothing to celebrate.

This column first appeared in the print edition on May 30, 2021, under the title ‘Modi’s leadership failures’."
"60b3654359458642809a5328","Haryana Chief Minister Manohar Lal Khattar on Sunday said 50 people have died due to black fungus in the state so far, while 650 more are undergoing treatment for the infection in various hospitals.

“There have been over 750 cases of black fungus in Haryana so far. Fifty-eight have been cured while 50 people have lost their lives and 650 patients are seeking treatment,” Khattar said during a news conference here.

Addressing the conference virtually, he said the government was procuring the injection used in treatment of black fungus while some stock was already available and was being used in government hospitals.

“We have got 6,000 injection vials. Over the next two days, we will get 2,000 vials more while we have placed an order for another 5,000 vials,” he said.

Earlier on Thursday, Health Minister Anil Vij had directed officials to increase the number of beds in all government medical colleges of the state from 20 to 75 to treat patients infected with black fungus or mucormycosis.

Vij had directed officials that medicines should be made available to these patients as required without any delay and that there should be no shortage of injections and other medicines.

The number of black fungus or mucormycosis cases has been on the increase in the state during the past two weeks.

Earlier, Vij had said the state government has made a requisition of 12,000 injections of Amphotericin-B, the drug used for treating black fungus, from the central government.

The Haryana government had recently declared black fungus a notified disease, making it mandatory for doctors to report any case of the disease to the chief medical officer of the district concerned."
"60b3657e59458642809a5329","Prime Minister Narendra Modi, while addressing the 77th edition of the Mann Ki Baat programme, said India has ramped up its medical oxygen production by over 10 times to cater to the needs of the country during the pandemic.

“During normal times, India used to produce 900 metric tonnes of liquid medical oxygen in a day. Now, that figure has gone up to about 9,500 metric tonnes every day to supply the life-saving gas to hospitals treating Covid-19 patients,” he added.

His address comes at a time when the country has been recording nearly 2 lakh fresh Covid-19 cases and over 3,000 related deaths every day.


During the address, the Prime Minister also lauded the countrymen for displaying immense resolve while fighting the second wave of Covid-19, a pandemic that he described as the “worst in 100 years”. “India’s resolve to face it has always been greater. The collective strength of the country and our spirit of service have helped the country tide through all crisis,” he added.

The Prime Minister also praised the people of the states affected by the two cyclones (Tauktae and Yaas), which hit the country in a month, and said they showed courage, patience and discipline. “I respectfully and wholeheartedly respect all the citizens,” he said during his Mann Ki Baat address.

“Those who came forward and took part in the relief and rescue work, any amount appreciation for all these people will be less. I salute them all. I express my deepest condolences to those who have lost their loved ones. We all stand with the people who have suffered losses,” Modi added.



Commemorating the NDA government on completing seven years in office, Modi said, “When we see that India does not work as per the thoughts and pressure of other nations but according to its resolve, we feel proud.”

He added, “Over the years, the country has run on the mantra of ‘Sabka Saath, Sabka Vikas, Sabka Vishwas’. When India does not compromise on issues of national security, when the strength of our forces increases, we feel that we are on the right track.”

During the address, Modi spoke with a liquid oxygen tanker driver, a woman railway driver and an air force officer involved in transportation of oxygen and related equipment to drive home the point on how these people are working overtime to ensure oxygen reaches those in need."
"60b365c259458642809a532a","As Delhi prepares to gradually open up from tomorrow (May 31), Police Commissioner S N Shrivastava held a review meeting with senior police officers to chalk out plans and arrangements to avoid crowding at roads and marketplaces as people will start stepping out of their homes.

The national capital has been under a lockdown since April 19 to contain and combat the spread of the novel coronavirus.

During Saturday’s meeting, Shrivastava directed the DCPs and other officials to keep a watch on criminals who have recently got interim bail or are out on parole due to Covid.

 Delhi Police personnel put up barricades to enforce lockdown norms. (Express Photo: Tashi Tobgyal)
To enforce social distancing, the CP directed field officers to study infection positivity rates in their respective areas and identify vulnerable spots. Police said they are on strict vigil to ensure Covid norms are followed across the city. Cops have fined more than 1,05,370 people in the last month for mask violation, spitting, and violating social distancing norms, among other offences.

Anil Mittal, Additional Delhi Police PRO, said 88,920 people have been fined for not wearing a mask in public places. The data has been collected between April 19 and May 29.

The police have been distributing free masks, but still find people not wearing them.

“Since the lockdown, we have penalised 15,076 people and groups for violating social distancing norms outside hospitals, pharmacies, restaurants and markets,” a Delhi police spokesperson said.

According to the data, over 1,193 challans were issued against people who held large gatherings in the city, thereby flouting lockdown norms. Police said many hotels, restaurants and businesses were fined for holding large congregations, without informing authorities and violating curfew norms.

"
"60b3662f59458642809a532b","Telangana minister KT Rama Rao came forward to help a child who was forced to beg on the streets after a request on Twitter caught his attention. The matter got attention after a Twitter user, Robin Zaccheus, shared image of the boy, Karthik, saying that he was seen begging around the city’s Gandhi Hospital as his mother was unwell. “I also asked if he is interested to join any hostel. He is ready! Pls help & save his future,” he wrote.

The Twitter user tagged many important officials on the microblogging site to draw their attention to help the child. From Hyderabad Mayor to city police chief, the social activist shared his number and shared the location of the boy.


The tweet caught the attention of KTR, the Minister of Municipal Administration and Urban Development of Telangana. He quickly tagged his office and promptly replied: “Will take care”.


Within a few hours, the boy along with another child were rescued. The minister’s office along with GHMC Secunderabad zonal commissioner plunged into action and admitted them to a child shelter, Divya Disha Organization, and did their counselling.



The Twitter user also updated his followers that the children were safe now as the team rushed to help.


Women Development & Child Welfare (WD&CW) wing of the Government of Telangana also informed that the children were tested for Covid-19 and later admitted to the shelter.


Relieved that the boys are now safe and have a chance of a better future, the activist thanked the minister and all others for their prompt response. Netizens too were impressed and lauded the team for resolving the matter in just a day. Many applauded the man for harnessing the power of social media for doing good.

The minister again reached out to another user’s request to help a toddler and his ailing mother on Friday.


The minister has been responding to people’s requests on Twitter, providing assistance and support to local residents. From Covid medications to oxygen SOS requests, he has been active on his official handle and is reverting back to help in need."
"60b366d059458642809a532c","As Himachal Pradesh votes on Thursday, it is expected to stick to its decades-old trend of voting out the ruling party every five years and giving another chance to the opposition in the bipolar polity.

 locking horns in all 68 constituencies where 338 candidates, including 62 MLAs, are in the fray. The 12-day high-voltage campaign, which came to an end on Tuesday, saw over 450 rallies by star campaigners of BJP and Congress. Here’s a look:
Barring 1998, the hill state has always given a decisive verdict, voting mainly on development, healthcare, education and local issues. In 1998, both Congress and BJP were tied at 31 seats each. Sukh Ram’s newly-floated Himachal Vikas Congress, with its five seats, proved to be the kingmaker.

 vacates the top post. However, BJP formed the government with HVC support. It was the only time that a political party — in this case the Congress — had come close to repeating its government. vacates the top post. However, BJP formed the government with HVC support. It was the only time that a political party — in this case the Congress — had come close to repeating its government.

 The only discernible difference this time has been the addition of law and order as a major poll issue. The brutal gangrape and murder of a 14-year-old schoolgirl in Kotkhai has changed the political landscape of the otherwise peaceful state. Never has law and order been a talking point here before. The only discernible difference this time has been the addition of law and order as a major poll issue. The brutal gangrape and murder of a 14-year-old schoolgirl in Kotkhai has changed the political landscape of the otherwise peaceful state. Never has law and order been a talking point here before.

 The 2017 election seems to be following the set pattern. Rebels are queering the pitch for both the parties. If the Congress has an edge in the biggest district of Kangra, BJP holds sway in the other two major regions of Mandi and Shimla districts. The three regions have 33 of the 68 assembly segments.— CM Virbhadra Singh vs Rattan Pal Singh (BJP) SUJANPUR — BJP’s Prem Kumar Dhumal vs Cong’s Rajinder Singh."
"60b3672a59458642809a532d"," The projects are scheduled to be completed in 56 months. They entail design, engineering, procurement, manufacture, supply, erection and construction, testing, commissioning, handing over and performance guarantee of common services, systems, structures and components for the plant in  India and the former Soviet Union agreed in 1998 to set up the Kudankulam Nuclear Power Project with six units of 1,000 MW each. So far, two units have been commissioned, one in 2013 and the other in 2016. India is building the third and fourth units. India and Russia signed a pact in June for two nuclear reactors for the fifth and sixth phase of the Kudankulam plant, which is estimated to cost Rs 50,000 crore.
 Reliance Infra is focusing more on cash contracts as a part of its strategy to be “asset light”. The company, which has built power and road projects, is looking to scale up it EPC order book, the management said recently."
